,Date,ACCESS-CM2_ssp126,ACCESS-CM2_ssp245,ACCESS-CM2_ssp370,ACCESS-CM2_ssp585,CNRM-CM6-1_ssp126,CNRM-CM6-1_ssp245,CNRM-CM6-1_ssp370,CNRM-CM6-1_ssp585,INM-CM4-8_ssp126,INM-CM4-8_ssp245,INM-CM4-8_ssp370,INM-CM4-8_ssp585,INM-CM5-0_ssp126,INM-CM5-0_ssp245,INM-CM5-0_ssp370,INM-CM5-0_ssp585,MIROC6_ssp126,MIROC6_ssp245,MIROC6_ssp370,MIROC6_ssp585,MIROC-ES2L_ssp126,MIROC-ES2L_ssp245,MIROC-ES2L_ssp370,MIROC-ES2L_ssp585,MPI-ESM1-2-LR_ssp126,MPI-ESM1-2-LR_ssp245,MPI-ESM1-2-LR_ssp370,MPI-ESM1-2-LR_ssp585,MRI-ESM2-0_ssp126,MRI-ESM2-0_ssp245,MRI-ESM2-0_ssp370,MRI-ESM2-0_ssp585,NorESM2-MM_ssp126,NorESM2-MM_ssp245,NorESM2-MM_ssp370,NorESM2-MM_ssp585
4415,2063-11-26,821.6333702198609,1309.5160815244978,410.95545897366344,410.7357811468801,101.95201262742194,399.8024409193191,115.20979293207215,50.44911722298856,1865.2026307445785,1864.2278414578063,1429.2885509681971,1220.8035866752925,884.9993073622315,1090.1072803114173,764.7095955176507,627.3396649886585,415.19263042594656,1032.9669875843367,1141.635182349625,638.2081326644043,1402.372345495008,2882.32305003096,2942.0762922440276,1616.933842335757,684.7063138823578,246.23136570039918,758.7605336842919,483.0438572555473,807.510990384094,729.2653577105611,353.7404377182999,157.2432660045739,0.0,475.3918822339066,321.887087787907,282.4167248806637
4416,2063-12-03,0.0,71.74884021031002,77.41336339676234,417.32662040013355,0.0,19.180599872287804,30.523633898921705,1.234935606175095,0.0,228.09628542177728,217.3662306260494,412.25032772311283,236.2897481827958,386.37878573131354,198.8873916639152,0.0,176.9218246420415,247.19388222895358,77.19737801928537,140.93013916245565,0.0,357.6405243618649,0.0,216.61826235465387,865.9080919002324,45.14515526439799,18.19437244242849,94.62298041262342,0.0,1050.723823713059,0.0,25.384629495683956,0.0,165.54861331355218,69.55987508694045,58.48431807806663
4417,2063-12-10,0.0,71.74884021031002,77.41336339676234,417.32662040013355,0.0,19.180599872287804,30.523633898921705,1.234935606175095,0.0,228.09628542177728,217.3662306260494,412.25032772311283,236.2897481827958,386.37878573131354,198.8873916639152,0.0,176.9218246420415,247.19388222895358,77.19737801928537,140.93013916245565,0.0,357.6405243618649,0.0,216.61826235465387,865.9080919002324,45.14515526439799,18.19437244242849,94.62298041262342,0.0,1050.723823713059,0.0,25.384629495683956,0.0,165.54861331355218,69.55987508694045,58.48431807806663
4418,2063-12-17,0.0,71.74884021031002,77.41336339676234,417.32662040013355,0.0,19.180599872287804,30.523633898921705,1.234935606175095,0.0,228.09628542177728,217.3662306260494,412.25032772311283,236.2897481827958,386.37878573131354,198.8873916639152,0.0,176.9218246420415,247.19388222895358,77.19737801928537,140.93013916245565,0.0,357.6405243618649,0.0,216.61826235465387,865.9080919002324,45.14515526439799,18.19437244242849,94.62298041262342,0.0,1050.723823713059,0.0,25.384629495683956,0.0,165.54861331355218,69.55987508694045,58.48431807806663
4419,2063-12-24,0.0,71.74884021031002,77.41336339676234,417.32662040013355,0.0,19.180599872287804,30.523633898921705,1.234935606175095,0.0,228.09628542177728,217.3662306260494,412.25032772311283,236.2897481827958,386.37878573131354,198.8873916639152,0.0,176.9218246420415,247.19388222895358,77.19737801928537,140.93013916245565,0.0,357.6405243618649,0.0,216.61826235465387,865.9080919002324,45.14515526439799,18.19437244242849,94.62298041262342,0.0,1050.723823713059,0.0,25.384629495683956,0.0,165.54861331355218,69.55987508694045,58.48431807806663
4420,2064-01-07,416.951728979294,306.9947033533785,125.6226029933073,89.77459435656402,91.02510640325956,92.43049203150761,87.57184638730457,26.04618147198579,31.845541289242046,508.4010833765386,463.47428345991665,310.71085909462346,1090.7810131574636,614.5861407166444,457.45118464423217,310.07895519858664,362.7722711645678,270.75517059349653,364.63266423574083,260.274923654242,732.7143122184569,221.95582175148553,418.8289965977512,575.6350369137359,159.08535488656304,121.47324348166453,123.36572746905551,162.52053256787298,294.9490698981994,214.71569714283095,186.30869940121354,52.50507066304781,206.5978084823059,270.70598483502226,74.06738432221421,129.47122467229462
4421,2064-01-14,416.951728979294,306.9947033533785,125.6226029933073,89.77459435656402,91.02510640325956,92.43049203150761,87.57184638730457,26.04618147198579,31.845541289242046,508.4010833765386,463.47428345991665,310.71085909462346,1090.7810131574636,614.5861407166444,457.45118464423217,310.07895519858664,362.7722711645678,270.75517059349653,364.63266423574083,260.274923654242,732.7143122184569,221.95582175148553,418.8289965977512,575.6350369137359,159.08535488656304,121.47324348166453,123.36572746905551,162.52053256787298,294.9490698981994,214.71569714283095,186.30869940121354,52.50507066304781,206.5978084823059,270.70598483502226,74.06738432221421,129.47122467229462
4422,2064-01-21,416.951728979294,306.9947033533785,125.6226029933073,89.77459435656402,91.02510640325956,92.43049203150761,87.57184638730457,26.04618147198579,31.845541289242046,508.4010833765386,463.47428345991665,310.71085909462346,1090.7810131574636,614.5861407166444,457.45118464423217,310.07895519858664,362.7722711645678,270.75517059349653,364.63266423574083,260.274923654242,732.7143122184569,221.95582175148553,418.8289965977512,575.6350369137359,159.08535488656304,121.47324348166453,123.36572746905551,162.52053256787298,294.9490698981994,214.71569714283095,186.30869940121354,52.50507066304781,206.5978084823059,270.70598483502226,74.06738432221421,129.47122467229462
4423,2064-01-28,416.951728979294,306.9947033533785,125.6226029933073,89.77459435656402,91.02510640325956,92.43049203150761,87.57184638730457,26.04618147198579,31.845541289242046,508.4010833765386,463.47428345991665,310.71085909462346,1090.7810131574636,614.5861407166444,457.45118464423217,310.07895519858664,362.7722711645678,270.75517059349653,364.63266423574083,260.274923654242,732.7143122184569,221.95582175148553,418.8289965977512,575.6350369137359,159.08535488656304,121.47324348166453,123.36572746905551,162.52053256787298,294.9490698981994,214.71569714283095,186.30869940121354,52.50507066304781,206.5978084823059,270.70598483502226,74.06738432221421,129.47122467229462
4424,2064-02-04,365.6434765513333,166.78924392613544,42.89057572520278,34.369021513346745,8.732435729144822,24.631667572686574,60.46947780031133,3.8991026753129776,0.0,12.186314473473566,165.9274419541676,97.54275271233786,119.52093485238609,784.3758672975024,130.57638256434592,28.53813621827353,0.0,7.20282627485927,176.56836066580536,132.86250747412944,0.0,345.93003511220996,80.77207571442504,223.6819898753065,53.756341056278394,241.4459632962971,0.0,30.82947800746537,20.116202753178996,146.40394867352524,68.94209228865712,35.085365167793604,0.0,0.0,78.61042829888765,57.63230800133687
4425,2064-02-11,365.6434765513333,166.78924392613544,42.89057572520278,34.369021513346745,8.732435729144822,24.631667572686574,60.46947780031133,3.8991026753129776,0.0,12.186314473473566,165.9274419541676,97.54275271233786,119.52093485238609,784.3758672975024,130.57638256434592,28.53813621827353,0.0,7.20282627485927,176.56836066580536,132.86250747412944,0.0,345.93003511220996,80.77207571442504,223.6819898753065,53.756341056278394,241.4459632962971,0.0,30.82947800746537,20.116202753178996,146.40394867352524,68.94209228865712,35.085365167793604,0.0,0.0,78.61042829888765,57.63230800133687
4426,2064-02-18,365.6434765513333,166.78924392613544,42.89057572520278,34.369021513346745,8.732435729144822,24.631667572686574,60.46947780031133,3.8991026753129776,0.0,12.186314473473566,165.9274419541676,97.54275271233786,119.52093485238609,784.3758672975024,130.57638256434592,28.53813621827353,0.0,7.20282627485927,176.56836066580536,132.86250747412944,0.0,345.93003511220996,80.77207571442504,223.6819898753065,53.756341056278394,241.4459632962971,0.0,30.82947800746537,20.116202753178996,146.40394867352524,68.94209228865712,35.085365167793604,0.0,0.0,78.61042829888765,57.63230800133687
4427,2064-02-25,365.6434765513333,166.78924392613544,42.89057572520278,34.369021513346745,8.732435729144822,24.631667572686574,60.46947780031133,3.8991026753129776,0.0,12.186314473473566,165.9274419541676,97.54275271233786,119.52093485238609,784.3758672975024,130.57638256434592,28.53813621827353,0.0,7.20282627485927,176.56836066580536,132.86250747412944,0.0,345.93003511220996,80.77207571442504,223.6819898753065,53.756341056278394,241.4459632962971,0.0,30.82947800746537,20.116202753178996,146.40394867352524,68.94209228865712,35.085365167793604,0.0,0.0,78.61042829888765,57.63230800133687
4428,2064-03-03,155.17695384575134,249.1935885093557,70.24430009030769,126.63807642371053,50.13456642856667,62.06581074975283,71.8799017686847,11.913804082464416,331.5537988268803,134.2627707131314,446.2911583572435,100.90351231663001,308.0504092556456,0.0,240.96557591923292,73.97206313390019,74.6225094920627,114.6907659764953,248.60852618637438,107.09177260700221,152.71900091971435,224.00142385384325,88.44645264451168,221.8804803223274,54.91080260341884,129.36698525782955,126.80676747182444,145.241690597972,0.0,4.974122198719589,71.46379618911325,26.846813340357652,0.0,0.0,43.20652706738072,187.0771721626026
4429,2064-03-10,155.17695384575134,249.1935885093557,70.24430009030769,126.63807642371053,50.13456642856667,62.06581074975283,71.8799017686847,11.913804082464416,331.5537988268803,134.2627707131314,446.2911583572435,100.90351231663001,308.0504092556456,0.0,240.96557591923292,73.97206313390019,74.6225094920627,114.6907659764953,248.60852618637438,107.09177260700221,152.71900091971435,224.00142385384325,88.44645264451168,221.8804803223274,54.91080260341884,129.36698525782955,126.80676747182444,145.241690597972,0.0,4.974122198719589,71.46379618911325,26.846813340357652,0.0,0.0,43.20652706738072,187.0771721626026
4430,2064-03-17,155.17695384575134,249.1935885093557,70.24430009030769,126.63807642371053,50.13456642856667,62.06581074975283,71.8799017686847,11.913804082464416,331.5537988268803,134.2627707131314,446.2911583572435,100.90351231663001,308.0504092556456,0.0,240.96557591923292,73.97206313390019,74.6225094920627,114.6907659764953,248.60852618637438,107.09177260700221,152.71900091971435,224.00142385384325,88.44645264451168,221.8804803223274,54.91080260341884,129.36698525782955,126.80676747182444,145.241690597972,0.0,4.974122198719589,71.46379618911325,26.846813340357652,0.0,0.0,43.20652706738072,187.0771721626026
